510.txt,0.5,['1'], ,1.8888888888888888,1.8888888888888888,1.8888888888888888,2.111111111111111,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
510.txt,0.5,['2'], ,1.7777777777777777,1.8888888888888888,2.111111111111111,1.8888888888888888,2.2222222222222228,0,0,0,0,0,0,0,0,0,0,0,0
510.txt,0.5,['3'], ,1.5555555555555556,1.3333333333333333,1.7777777777777777,1.6666666666666667,1.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0
511.txt,0.5,['0'], ,2.111111111111111,2.2222222222222228,2.0000000000000004,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.txt,0.5,['1'], ,2.1111111111111116,1.8888888888888888,2.3333333333333335,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.txt,0.5,['2'], ,1.8888888888888888,2.2222222222222228,2.0,2.2222222222222228,0,0,0,0,0,0,0,0,0,0,0,0,0
511.txt,0.5,['3'], ,1.6666666666666667,2.0,2.0,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0
512.txt,0.5,['0'], ,2.0,2.111111111111111,1.8888888888888888,2.2222222222222223,2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0
512.txt,0.5,['1'], ,2.0,2.2222222222222223,1.8888888888888888,2.111111111111111,2.0,0,0,0,0,0,0,0,0,0,0,0,0
512.txt,0.5,['2'], ,1.8888888888888886,1.8888888888888888,2.111111111111111,2.4444444444444446,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
512.txt,0.5,['3'], ,1.6666666666666667,2.111111111111111,2.2222222222222228,2.2222222222222228,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0
513.txt,0.5,['0'], ,2.2222222222222228,2.111111111111111,2.8888888888888884,2.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
513.txt,0.5,['1'], ,1.7777777777777777,2.111111111111111,1.6666666666666667,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0
513.txt,0.5,['2'], ,1.4444444444444444,1.7777777777777777,2.111111111111111,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
513.txt,0.5,['3'], ,1.6666666666666667,1.8888888888888888,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.txt,0.5,['0'], ,2.0,2.5555555555555554,2.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.txt,0.5,['1'], ,2.4444444444444446,1.8888888888888888,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.txt,0.5,['2'], ,1.7777777777777777,1.8888888888888888,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.txt,0.5,['3'], ,2.4444444444444446,2.7777777777777777,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.txt,0.5,['0'], ,2.3333333333333335,2.666666666666666,2.7777777777777777,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0
515.txt,0.5,['1'], ,1.5555555555555556,1.4444444444444444,1.4444444444444444,1.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0
515.txt,0.5,['2'], ,2.7777777777777777,2.5555555555555554,1.8888888888888888,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0
515.txt,0.5,['3'], ,1.6666666666666667,1.7777777777777777,1.8888888888888888,2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0
516.txt,0.5,['0'], ,2.4444444444444446,2.7777777777777777,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.txt,0.5,['1'], ,1.7777777777777777,1.3333333333333333,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.txt,0.5,['2'], ,2.0,2.6666666666666665,2.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516.txt,0.5,['3'], ,2.5555555555555554,1.7777777777777777,2.5555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.txt,0.5,['0'], ,2.7777777777777777,2.5555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.txt,0.5,['1'], ,1.8888888888888888,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.txt,0.5,['2'], ,2.4444444444444446,1.8888888888888886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.txt,0.5,['3'], ,2.7777777777777777,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.txt,0.5,['0'], ,3.0,2.555555555555556,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.txt,0.5,['1'], ,2.4444444444444446,2.3333333333333335,2.444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.txt,0.5,['2'], ,2.5555555555555554,2.4444444444444446,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518.txt,0.5,['3'], ,2.0,1.8888888888888888,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.txt,0.5,['0'], ,2.7777777777777777,2.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.txt,0.5,['1'], ,2.2222222222222228,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.txt,0.5,['2'], ,2.0,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.txt,0.5,['3'], ,1.8888888888888888,2.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52.txt,0.5,['0'], ,1.6666666666666667,1.7777777777777777,1.8888888888888886,2.0,2.0,2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0
52.txt,0.5,['1'], ,1.4444444444444444,1.4444444444444444,1.6666666666666667,1.8888888888888888,1.3333333333333333,1.5555555555555556,0,0,0,0,0,0,0,0,0,0,0
52.txt,0.5,['2'], ,1.4444444444444444,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.4444444444444444,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0
52.txt,0.5,['3'], ,1.5555555555555556,1.3333333333333333,1.4444444444444444,1.3333333333333333,1.5555555555555556,1.4444444444444444,0,0,0,0,0,0,0,0,0,0,0
520.txt,0.5,['0'], ,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.txt,0.5,['1'], ,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.txt,0.5,['2'], ,2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520.txt,0.5,['3'], ,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.txt,0.5,['0'], ,2.8888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.txt,0.5,['1'], ,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.txt,0.5,['2'], ,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.txt,0.5,['3'], ,3.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.txt,0.5,['0'], ,2.111111111111111,1.7777777777777777,1.9999999999999998,2.111111111111111,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0
53.txt,0.5,['1'], ,1.7777777777777777,1.2222222222222223,1.3333333333333333,1.6666666666666667,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0
53.txt,0.5,['2'], ,1.7777777777777777,1.7777777777777777,1.1111111111111112,1.6666666666666667,1.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0
53.txt,0.5,['3'], ,1.8888888888888886,2.2222222222222223,2.0000000000000004,2.0,2.2222222222222228,0,0,0,0,0,0,0,0,0,0,0,0
54.txt,0.5,['0'], ,2.0000000000000004,2.0,2.111111111111111,2.111111111111111,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0
54.txt,0.5,['1'], ,1.8888888888888886,1.7777777777777777,2.2222222222222228,2.333333333333334,2.0000000000000004,0,0,0,0,0,0,0,0,0,0,0,0
54.txt,0.5,['2'], ,1.4444444444444444,1.5555555555555556,1.4444444444444444,1.1111111111111112,1.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
54.txt,0.5,['3'], ,1.8888888888888888,2.111111111111111,2.2222222222222223,1.6666666666666667,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0
55.txt,0.5,['0'], ,2.0,2.1111111111111116,1.7777777777777777,1.5555555555555556,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0
55.txt,0.5,['1'], ,1.4444444444444444,1.4444444444444444,1.1111111111111112,1.5555555555555556,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
55.txt,0.5,['2'], ,1.6666666666666667,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
55.txt,0.5,['3'], ,2.5555555555555554,3.0,2.4444444444444446,2.7777777777777777,2.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0
56.txt,0.5,['0'], ,2.0,2.2222222222222223,2.0000000000000004,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0
56.txt,0.5,['1'], ,2.333333333333334,2.2222222222222223,1.6666666666666667,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
56.txt,0.5,['2'], ,1.4444444444444444,1.0,1.5555555555555556,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
56.txt,0.5,['3'], ,2.7777777777777777,2.8888888888888884,2.3333333333333335,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0
57.txt,0.5,['0'], ,1.7777777777777777,1.4444444444444444,2.4444444444444446,2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0
57.txt,0.5,['1'], ,1.7777777777777777,1.7777777777777777,2.111111111111111,2.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
57.txt,0.5,['2'], ,1.5555555555555556,1.7777777777777777,2.111111111111111,2.0000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
57.txt,0.5,['3'], ,2.7777777777777777,2.888888888888889,2.4444444444444446,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0
58.txt,0.5,['0'], ,2.3333333333333335,2.2222222222222228,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.txt,0.5,['1'], ,1.7777777777777777,1.7777777777777777,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.txt,0.5,['2'], ,1.9999999999999998,1.7777777777777777,1.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.txt,0.5,['3'], ,2.3333333333333335,2.6666666666666665,3.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.txt,0.5,['0'], ,1.8888888888888886,2.111111111111111,1.4444444444444444,2.0,1.8888888888888888,2.111111111111111,0,0,0,0,0,0,0,0,0,0,0
59.txt,0.5,['1'], ,2.111111111111111,1.5555555555555556,2.2222222222222223,2.0,1.6666666666666667,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0
59.txt,0.5,['2'], ,1.2222222222222223,1.0,1.4444444444444444,1.3333333333333333,1.4444444444444444,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0
59.txt,0.5,['3'], ,1.6666666666666667,1.8888888888888888,1.4444444444444444,1.5555555555555556,1.5555555555555556,1.4444444444444444,0,0,0,0,0,0,0,0,0,0,0
61.txt,0.5,['0'], ,1.6666666666666667,1.4444444444444444,1.8888888888888888,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.4444444444444444,1.5555555555555556,1.4444444444444444,1.3333333333333333,0,0,0,0,0,0,0
61.txt,0.5,['1'], ,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.5555555555555556,1.6666666666666667,1.5555555555555556,1.4444444444444444,1.4444444444444444,1.6666666666666667,0,0,0,0,0,0,0
61.txt,0.5,['2'], ,1.3333333333333333,1.5555555555555556,1.4444444444444444,1.3333333333333333,1.5555555555555556,1.5555555555555556,1.4444444444444444,1.5555555555555556,1.6666666666666667,1.6666666666666667,0,0,0,0,0,0,0
61.txt,0.5,['3'], ,1.2222222222222223,1.5555555555555556,1.3333333333333333,1.6666666666666667,1.5555555555555556,1.3333333333333333,1.6666666666666667,1.4444444444444444,1.3333333333333333,1.2222222222222223,0,0,0,0,0,0,0
610.txt,0.5,['0'], ,2.111111111111111,1.6666666666666667,1.8888888888888888,1.8888888888888888,1.9999999999999998,1.8888888888888888,1.5555555555555556,2.2222222222222223,0,0,0,0,0,0,0,0,0
610.txt,0.5,['1'], ,2.2222222222222223,1.7777777777777777,2.0,2.0,2.0,2.0,2.111111111111111,1.7777777777777777,0,0,0,0,0,0,0,0,0
610.txt,0.5,['2'], ,2.0,2.111111111111111,2.333333333333334,1.8888888888888888,1.8888888888888888,2.0,1.9999999999999998,2.0,0,0,0,0,0,0,0,0,0
610.txt,0.5,['3'], ,1.4444444444444444,1.1111111111111112,1.4444444444444444,1.8888888888888888,1.4444444444444444,1.7777777777777777,1.7777777777777777,2.0,0,0,0,0,0,0,0,0,0
6100.txt,0.5,['0'], ,3.111111111111111,2.8888888888888893,2.7777777777777772,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6100.txt,0.5,['1'], ,2.0,2.111111111111111,2.1111111111111116,2.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0
6100.txt,0.5,['2'], ,3.0,3.2222222222222223,3.1111111111111116,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0
6100.txt,0.5,['3'], ,2.6666666666666665,2.4444444444444446,2.4444444444444446,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0
6101.txt,0.5,['0'], ,3.5555555555555554,3.2222222222222223,3.5555555555555554,3.111111111111111,3.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0
6101.txt,0.5,['1'], ,1.8888888888888888,1.2222222222222223,1.7777777777777777,1.4444444444444444,1.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0
6101.txt,0.5,['2'], ,2.9999999999999996,2.8888888888888884,2.888888888888889,2.4444444444444446,3.0,0,0,0,0,0,0,0,0,0,0,0,0
6101.txt,0.5,['3'], ,2.7777777777777777,2.888888888888889,3.111111111111111,2.8888888888888884,3.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0
6102.txt,0.5,['0'], ,2.7777777777777777,2.3333333333333335,3.0,2.7777777777777772,0,0,0,0,0,0,0,0,0,0,0,0,0
6102.txt,0.5,['1'], ,1.4444444444444444,1.4444444444444444,1.1111111111111112,1.6666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
6102.txt,0.5,['2'], ,2.7777777777777777,3.0,2.7777777777777777,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
6102.txt,0.5,['3'], ,2.5555555555555554,2.5555555555555554,3.111111111111111,3.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
6103.txt,0.5,['0'], ,3.4444444444444446,2.4444444444444446,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103.txt,0.5,['1'], ,1.6666666666666667,2.2222222222222223,2.0000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103.txt,0.5,['2'], ,3.4444444444444446,2.5555555555555554,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103.txt,0.5,['3'], ,3.111111111111111,3.5555555555555554,3.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104.txt,0.5,['0'], ,2.5555555555555554,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104.txt,0.5,['1'], ,2.8888888888888893,1.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104.txt,0.5,['2'], ,2.888888888888889,3.5555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6104.txt,0.5,['3'], ,3.3333333333333335,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105.txt,0.5,['0'], ,2.7777777777777777,3.2222222222222228,3.111111111111111,3.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0
6105.txt,0.5,['1'], ,3.2222222222222228,3.111111111111111,3.4444444444444446,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0
6105.txt,0.5,['2'], ,3.111111111111111,2.7777777777777777,3.2222222222222223,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0
6105.txt,0.5,['3'], ,2.5555555555555554,2.666666666666666,3.0,2.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0
6106.txt,0.5,['0'], ,3.222222222222222,2.4444444444444446,2.7777777777777777,2.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0
6106.txt,0.5,['1'], ,2.3333333333333335,3.0,3.1111111111111107,3.8888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0
6106.txt,0.5,['2'], ,3.0,3.0,3.0,3.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0
6106.txt,0.5,['3'], ,2.111111111111111,1.6666666666666667,1.8888888888888888,2.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0
6107.txt,0.5,['0'], ,1.8888888888888888,3.0,2.9999999999999996,2.777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0
6107.txt,0.5,['1'], ,2.3333333333333335,2.333333333333334,2.1111111111111116,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0
6107.txt,0.5,['2'], ,3.111111111111111,2.5555555555555554,2.888888888888889,2.8888888888888884,0,0,0,0,0,0,0,0,0,0,0,0,0
6107.txt,0.5,['3'], ,2.6666666666666665,2.2222222222222223,2.4444444444444446,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0
6108.txt,0.5,['0'], ,3.1111111111111116,3.1111111111111116,2.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6108.txt,0.5,['1'], ,2.8888888888888884,3.2222222222222223,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6108.txt,0.5,['2'], ,2.888888888888889,2.5555555555555554,3.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6108.txt,0.5,['3'], ,2.5555555555555554,2.5555555555555554,2.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109.txt,0.5,['0'], ,3.3333333333333335,3.111111111111111,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109.txt,0.5,['1'], ,2.333333333333334,2.444444444444444,2.9999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109.txt,0.5,['2'], ,3.111111111111111,2.6666666666666665,3.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6109.txt,0.5,['3'], ,2.5555555555555554,2.7777777777777777,3.5555555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611.txt,0.5,['0'], ,2.2222222222222223,2.111111111111111,1.8888888888888888,2.2222222222222223,2.2222222222222223,1.8888888888888888,1.6666666666666667,2.333333333333334,0,0,0,0,0,0,0,0,0
611.txt,0.5,['1'], ,2.2222222222222223,2.1111111111111116,1.7777777777777777,2.0,1.7777777777777777,2.2222222222222223,2.2222222222222223,1.6666666666666667,0,0,0,0,0,0,0,0,0
611.txt,0.5,['2'], ,1.5555555555555556,1.5555555555555556,1.3333333333333333,1.5555555555555556,1.4444444444444444,1.6666666666666667,1.7777777777777777,1.3333333333333333,0,0,0,0,0,0,0,0,0
611.txt,0.5,['3'], ,1.6666666666666667,1.6666666666666667,1.5555555555555556,1.6666666666666667,1.4444444444444444,1.3333333333333333,1.5555555555555556,1.7777777777777777,0,0,0,0,0,0,0,0,0
6110.txt,0.5,['0'], ,2.888888888888889,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110.txt,0.5,['1'], ,2.6666666666666665,3.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110.txt,0.5,['2'], ,3.4444444444444446,3.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6110.txt,0.5,['3'], ,2.888888888888889,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111.txt,0.5,['0'], ,2.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111.txt,0.5,['1'], ,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111.txt,0.5,['2'], ,3.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6111.txt,0.5,['3'], ,3.1111111111111116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112.txt,0.5,['0'], ,3.7777777777777772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112.txt,0.5,['1'], ,3.4444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112.txt,0.5,['2'], ,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112.txt,0.5,['3'], ,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612.txt,0.5,['0'], ,1.8888888888888888,2.3333333333333335,1.8888888888888888,2.2222222222222223,2.0,1.6666666666666667,2.0,0,0,0,0,0,0,0,0,0,0
612.txt,0.5,['1'], ,1.6666666666666667,1.7777777777777777,2.3333333333333335,2.1111111111111116,1.7777777777777777,1.4444444444444444,1.8888888888888888,0,0,0,0,0,0,0,0,0,0
612.txt,0.5,['2'], ,2.0,2.0,2.111111111111111,2.111111111111111,1.6666666666666667,2.333333333333334,1.8888888888888893,0,0,0,0,0,0,0,0,0,0
612.txt,0.5,['3'], ,1.3333333333333333,1.2222222222222223,1.5555555555555556,1.3333333333333333,1.5555555555555556,1.4444444444444444,1.7777777777777777,0,0,0,0,0,0,0,0,0,0
613.txt,0.5,['0'], ,1.8888888888888888,1.6666666666666667,2.1111111111111116,1.7777777777777777,1.8888888888888888,1.7777777777777777,1.6666666666666667,0,0,0,0,0,0,0,0,0,0
613.txt,0.5,['1'], ,2.2222222222222228,2.2222222222222228,2.2222222222222223,2.0,2.2222222222222223,1.7777777777777777,1.8888888888888888,0,0,0,0,0,0,0,0,0,0
613.txt,0.5,['2'], ,2.0,1.7777777777777777,2.4444444444444446,2.0,1.7777777777777781,2.3333333333333335,2.2222222222222223,0,0,0,0,0,0,0,0,0,0
613.txt,0.5,['3'], ,2.2222222222222228,2.2222222222222223,1.8888888888888893,2.2222222222222223,2.3333333333333335,1.8888888888888888,2.0,0,0,0,0,0,0,0,0,0,0
614.txt,0.5,['0'], ,1.6666666666666667,1.8888888888888886,2.5555555555555554,1.7777777777777777,2.4444444444444446,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0
614.txt,0.5,['1'], ,2.2222222222222223,1.8888888888888888,1.5555555555555556,2.0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0
614.txt,0.5,['2'], ,1.7777777777777777,1.8888888888888888,1.8888888888888886,2.111111111111111,2.0,2.111111111111111,0,0,0,0,0,0,0,0,0,0,0
614.txt,0.5,['3'], ,2.0000000000000004,1.7777777777777777,2.0,2.0,1.8888888888888886,2.0,0,0,0,0,0,0,0,0,0,0,0
615.txt,0.5,['0'], ,2.1111111111111116,2.1111111111111116,2.0,2.111111111111111,1.7777777777777777,2.4444444444444446,1.8888888888888888,1.6666666666666667,2.0000000000000004,2.2222222222222223,0,0,0,0,0,0,0
